vibrational_f	angmom_total_f	vibrational_i	angmom_total_i	transition_wavenumber	unc	lambda	unc	einstein_coefficient	unc	Atot	energy_f	unc	Tu	degeneracy
6	1	4	1	6244.013852	0.001	1.601533923	3E-07	1.4E-06	1.4E-06	4.28E-06	-14528.245449	0.005	31062.9	9
6	1	5	3	2563.819293	0.0005	3.900430903	8E-07	4.3E-07	4.3E-07	4.28E-06	-14528.245449	0.005	31062.9	9
6	1	5	1	3008.113298	0.0005	3.324342872	5E-07	3.79E-07	3.82E-07	4.28E-06	-14528.245449	0.005	31062.9	9
6	2	0	4	20588.209962	0.004	0.485714883	1E-07	9.5E-11	9.5E-11	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	0	2	21402.634275	0.004	0.467232205	9E-08	6.11E-11	6.12E-11	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	0	0	21757.007409	0.004	0.459622034	9E-08	1.82E-10	1.82E-10	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	1	4	16485.627863	0.003	0.606588968	1E-07	1.33E-10	1.33E-10	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	1	2	17259.168886	0.003	0.579402176	1E-07	2.22E-09	2.22E-09	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	1	0	17595.841189	0.003	0.568316109	1E-07	4.02E-09	4.02E-09	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	2	4	12617.109668	0.002	0.792574549	2E-07	2.66E-09	2.66E-09	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	2	2	13350.646404	0.002	0.749027403	1E-07	3.18E-08	3.18E-08	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	2	0	13670.004651	0.002	0.731528647	1E-07	4.18E-08	4.18E-08	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	3	4	8978.191868	0.002	1.113810013	2E-07	1.29E-07	1.29E-07	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	3	2	9672.310149	0.002	1.033879171	2E-07	2.68E-07	2.68E-07	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	3	0	9974.616318	0.002	1.002544828	2E-07	2.72E-07	2.72E-07	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	4	4	5566.304407	0.001	1.796524097	4E-07	9.78E-07	9.78E-07	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	4	2	6221.26381	0.001	1.607390444	3E-07	9.91E-07	9.91E-07	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	4	0	6506.641423	0.001	1.536891209	3E-07	8.25E-07	8.25E-07	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	5	4	2380.978463	0.0005	4.199953992	8E-07	3.02E-07	3.02E-07	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	5	2	2996.663399	0.0005	3.337044796	6E-07	2.64E-07	2.75E-07	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	5	0	3265.07734	0.0005	3.062714588	5E-07	1.93E-07	1.93E-07	4.32E-06	-14361.062045	0.005	31303.5	5
6	2	6	0	251.227371	5E-06	39.804580051	8E-07	1.3E-11	1.3E-11	4.32E-06	-14361.062045	0.005	31303.5	5
6	3	0	5	20265.361254	0.004	0.493452837	1E-07	1.69E-10	1.69E-10	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	0	3	21300.031953	0.004	0.469482864	9E-08	6.05E-11	6.05E-11	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	0	1	21887.063986	0.004	0.456890883	9E-08	4.46E-10	4.46E-10	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	1	5	16191.628948	0.003	0.617603086	1E-07	6.73E-10	6.73E-10	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	1	3	17174.15925	0.003	0.582270134	1E-07	2.13E-09	2.13E-09	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	1	1	17731.810126	0.003	0.563958216	1E-07	8.29E-09	8.29E-09	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	2	5	12351.353471	0.002	0.80962787	2E-07	7.48E-11	7.48E-11	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	2	3	13282.848656	0.002	0.752850556	1E-07	3.01E-08	3.01E-08	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	2	1	13811.756367	0.002	0.72402088	1E-07	7.51E-08	7.51E-08	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	3	5	8740.282444	0.002	1.144127786	2E-07	6.97E-08	6.97E-08	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	3	3	9621.468798	0.002	1.039342351	2E-07	2.51E-07	2.51E-07	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	3	1	10122.062776	0.002	0.987940919	2E-07	4.28E-07	4.28E-07	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	4	5	5356.08168	0.001	1.867036501	3E-07	7.23E-07	7.23E-07	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	4	3	6187.262633	0.001	1.616223618	3E-07	9.15E-07	9.16E-07	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	4	1	6659.740647	0.001	1.501559975	2E-07	1.14E-06	1.14E-06	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	5	5	2198.554791	0.0005	4.548442477	1E-06	2.2E-07	2.2E-07	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	5	3	2979.546088	0.0005	3.356215915	6E-07	2.38E-07	2.59E-07	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	5	1	3423.840093	0.0005	2.92069715	4E-07	2.31E-07	2.31E-07	4.36E-06	-14112.518654	0.005	31661.1	21
6	3	6	1	415.726795	9E-06	24.054259	5E-07	2.07E-10	2.07E-10	4.36E-06	-14112.518654	0.005	31661.1	21
6	4	0	6	19917.959354	0.004	0.502059464	1E-07	2.4E-10	2.4E-10	4.38E-06	-13785.213087	0.005	32132	9
6	4	0	4	21164.058919	0.004	0.472499157	9E-08	6.33E-11	6.34E-11	4.38E-06	-13785.213087	0.005	32132	9
6	4	0	2	21978.483233	0.004	0.454990451	9E-08	8.18E-10	8.18E-10	4.38E-06	-13785.213087	0.005	32132	9
6	4	1	6	15878.46757	0.003	0.629783696	1E-07	1.39E-09	1.39E-09	4.38E-06	-13785.213087	0.005	32132	9
6	4	1	4	17061.476821	0.003	0.586115733	1E-07	2.14E-09	2.15E-09	4.38E-06	-13785.213087	0.005	32132	9
6	4	1	2	17835.017844	0.003	0.560694701	1E-07	1.35E-08	1.35E-08	4.38E-06	-13785.213087	0.005	32132	9
6	4	2	6	12071.72775	0.002	0.828381836	2E-07	6.94E-10	6.94E-10	4.38E-06	-13785.213087	0.005	32132	9
6	4	2	4	13192.958626	0.002	0.757980093	1E-07	2.97E-08	2.98E-08	4.38E-06	-13785.213087	0.005	32132	9
6	4	2	2	13926.495361	0.002	0.718055745	1E-07	1.1E-07	1.1E-07	4.38E-06	-13785.213087	0.005	32132	9
6	4	3	6	8493.742826	0.002	1.177337271	2E-07	3.45E-08	3.45E-08	4.38E-06	-13785.213087	0.005	32132	9
6	4	3	4	9554.040826	0.002	1.046677545	2E-07	2.45E-07	2.45E-07	4.38E-06	-13785.213087	0.005	32132	9
6	4	3	2	10248.159107	0.002	0.975785006	2E-07	5.6E-07	5.6E-07	4.38E-06	-13785.213087	0.005	32132	9
6	4	4	6	5142.464891	0.001	1.944592761	4E-07	5.41E-07	5.41E-07	4.38E-06	-13785.213087	0.005	32132	9
6	4	4	4	6142.153365	0.001	1.628093505	3E-07	8.79E-07	8.81E-07	4.38E-06	-13785.213087	0.005	32132	9
6	4	4	2	6797.112768	0.001	1.471212902	2E-07	1.33E-06	1.33E-06	4.38E-06	-13785.213087	0.005	32132	9
6	4	5	6	2018.029622	0.0005	4.955328649	1E-06	1.57E-07	1.57E-07	4.38E-06	-13785.213087	0.005	32132	9
6	4	5	4	2956.827421	0.0005	3.382003268	6E-07	2.21E-07	2.55E-07	4.38E-06	-13785.213087	0.005	32132	9
6	4	5	2	3572.512357	0.0005	2.79915057	4E-07	2.21E-07	2.21E-07	4.38E-06	-13785.213087	0.005	32132	9
6	4	6	2	575.848958	1E-05	17.365664835	4E-07	1.17E-09	1.17E-09	4.38E-06	-13785.213087	0.005	32132	9
6	5	0	7	19548.116033	0.004	0.511558249	1E-07	3E-10	3E-10	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	0	5	20995.396992	0.004	0.476294876	9E-08	6.78E-11	6.8E-11	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	0	3	22030.067691	0.004	0.453925069	9E-08	1.3E-09	1.3E-09	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	1	7	15548.060805	0.003	0.643167024	1E-07	2.13E-09	2.13E-09	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	1	5	16921.664686	0.003	0.590958407	1E-07	2.2E-09	2.2E-09	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	1	3	17904.194988	0.003	0.558528323	1E-07	1.97E-08	1.97E-08	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	2	7	11779.96867	0.002	0.848898692	2E-07	3.02E-09	3.02E-09	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	2	5	13081.389208	0.002	0.764444803	1E-07	2.99E-08	2.99E-08	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	2	3	14012.884394	0.002	0.713628952	1E-07	1.46E-07	1.46E-07	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	3	7	8240.14321	0.002	1.213571141	2E-07	1.44E-08	1.44E-08	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	3	5	9470.318181	0.002	1.055930731	2E-07	2.43E-07	2.43E-07	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	3	3	10351.504536	0.002	0.966043145	2E-07	6.76E-07	6.76E-07	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	4	7	4926.875173	0.001	2.029684059	4E-07	4.05E-07	4.05E-07	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	4	5	6086.117418	0.001	1.643083646	3E-07	8.52E-07	8.55E-07	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	4	3	6917.298371	0.001	1.4456511	2E-07	1.43E-06	1.43E-06	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	5	7	1840.695106	0.0004	5.432730259	1E-06	1.1E-07	1.1E-07	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	5	5	2928.590529	0.0005	3.414611876	6E-07	2.06E-07	2.57E-07	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	5	3	3709.581826	0.0005	2.695721639	4E-07	1.83E-07	1.83E-07	4.38E-06	-13382.482917	0.005	32711.4	33
6	5	6	3	730.035738	2E-05	13.697959537	3E-07	4.03E-09	4.03E-09	4.38E-06	-13382.482917	0.005	32711.4	33
6	6	0	8	19157.81516	0.004	0.52198019	1E-07	3.44E-10	3.44E-10	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	0	6	20794.861186	0.004	0.480888038	9E-08	7.36E-11	7.39E-11	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	0	4	22040.960751	0.004	0.453700731	9E-08	1.87E-09	1.87E-09	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	1	8	15202.175799	0.003	0.657800576	1E-07	2.8E-09	2.8E-09	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	1	6	16755.369402	0.003	0.596823607	1E-07	2.28E-09	2.28E-09	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	1	4	17938.378653	0.003	0.557463982	1E-07	2.64E-08	2.64E-08	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	2	8	11477.643268	0.002	0.871259	2E-07	6.1E-09	6.1E-09	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	2	6	12948.629581	0.002	0.772282498	1E-07	3.03E-08	3.04E-08	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	2	4	14069.860457	0.002	0.710739103	1E-07	1.83E-07	1.83E-07	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	3	8	7980.868609	0.002	1.252996446	2E-07	4.23E-09	4.23E-09	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	3	6	9370.644658	0.002	1.067162438	2E-07	2.42E-07	2.42E-07	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	3	4	10430.942657	0.002	0.958686125	2E-07	7.74E-07	7.74E-07	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	4	8	4710.536086	0.001	2.122900625	4E-07	3.01E-07	3.01E-07	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	4	6	6019.366723	0.001	1.66130433	3E-07	8.27E-07	8.31E-07	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	4	4	7019.055197	0.001	1.42469317	2E-07	1.45E-06	1.45E-06	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	5	8	1667.63797	0.0004	5.996505345	2E-06	7.37E-08	7.37E-08	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	5	6	2894.931453	0.0005	3.454313224	6E-07	1.9E-07	2.61E-07	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	5	4	3833.729252	0.0005	2.608426246	3E-07	1.29E-07	1.29E-07	4.33E-06	-12908.311256	0.005	33393.7	13
6	6	6	4	876.901831	2E-05	11.403785061	3E-07	1.04E-08	1.04E-08	4.33E-06	-12908.311256	0.005	33393.7	13
6	7	0	9	18748.882567	0.004	0.53336512	1E-07	3.73E-10	3.73E-10	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	0	7	20563.374973	0.004	0.486301495	1E-07	8.05E-11	8.08E-11	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	0	5	22010.655932	0.004	0.454325397	9E-08	2.51E-09	2.51E-09	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	1	9	14842.40445	0.003	0.673745284	1E-07	3.35E-09	3.35E-09	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	1	7	16563.319745	0.003	0.603743703	1E-07	2.38E-09	2.38E-09	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	1	5	17936.923626	0.003	0.557509203	1E-07	3.34E-08	3.34E-08	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	2	9	11166.129048	0.002	0.895565505	2E-07	9.3E-09	9.3E-09	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	2	7	12795.227609	0.002	0.781541392	2E-07	3.08E-08	3.09E-08	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	2	5	14096.648148	0.002	0.709388494	1E-07	2.17E-07	2.17E-07	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	3	9	7717.103509	0.002	1.295822971	3E-07	3.77E-10	3.77E-10	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	3	7	9255.40215	0.002	1.080450081	2E-07	2.42E-07	2.42E-07	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	3	5	10485.577121	0.002	0.953690949	2E-07	8.47E-07	8.47E-07	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	4	9	4494.463635	0.001	2.224959597	5E-07	2.22E-07	2.22E-07	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	4	7	5942.134113	0.001	1.682897055	3E-07	8.01E-07	8.07E-07	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	4	5	7101.376358	0.001	1.408177724	2E-07	1.42E-06	1.42E-06	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	5	9	1499.73542	0.0004	6.667842785	2E-06	4.75E-08	4.75E-08	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	5	7	2855.954046	0.0005	3.5014569	6E-07	1.73E-07	2.67E-07	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	5	5	3943.849469	0.0005	2.535593734	3E-07	7.22E-08	7.22E-08	4.24E-06	-12367.223977	0.005	34172.2	45
6	7	6	5	1015.25894	2E-05	9.849703958	2E-07	2.2E-08	2.2E-08	4.24E-06	-12367.223977	0.005	34172.2	45
6	8	0	10	18322.963888	0.004	0.545763232	1E-07	3.87E-10	3.87E-10	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	0	8	20301.941186	0.004	0.492563736	1E-07	8.82E-11	8.87E-11	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	0	6	21938.987212	0.004	0.455809555	9E-08	3.19E-09	3.19E-09	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	1	10	14470.146497	0.003	0.691078007	1E-07	3.74E-09	3.74E-09	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	1	8	16346.301825	0.003	0.611759168	1E-07	2.49E-09	2.5E-09	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	1	6	17899.495428	0.003	0.558674966	1E-07	4.03E-08	4.03E-08	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	2	10	10846.602361	0.002	0.921947691	2E-07	1.22E-08	1.22E-08	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	2	8	12621.769295	0.002	0.792281951	2E-07	3.15E-08	3.15E-08	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	2	6	14092.755608	0.002	0.709584433	1E-07	2.47E-07	2.47E-07	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	3	10	7449.825718	0.002	1.342313281	3E-07	3.08E-10	3.08E-10	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	3	8	9124.994635	0.002	1.095891055	2E-07	2.42E-07	2.42E-07	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	3	6	10514.770684	0.002	0.95104309	2E-07	8.93E-07	8.93E-07	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	4	10	4279.465906	0.001	2.336740196	5E-07	1.64E-07	1.64E-07	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	4	8	5854.662112	0.001	1.7080405	3E-07	7.73E-07	7.8E-07	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	4	6	7163.492749	0.001	1.395967072	2E-07	1.32E-06	1.32E-06	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	5	10	1337.661195	0.0004	7.475734541	2E-06	2.92E-08	2.92E-08	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	5	8	2811.763996	0.0005	3.556486254	6E-07	1.56E-07	2.75E-07	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	5	6	4039.05748	0.0005	2.475825127	3E-07	2.54E-08	2.54E-08	4.11E-06	-11764.18523	0.005	35039.8	17
6	8	6	6	1144.126026	3E-05	8.740295888	2E-07	4.05E-08	4.05E-08	4.11E-06	-11764.18523	0.005	35039.8	17
6	9	0	11	17881.50854	0.004	0.559236933	1E-07	3.9E-10	3.9E-10	3.95E-06	-11104.497351	0.005	35989	57
6	9	0	9	20011.609193	0.004	0.499709939	1E-07	9.67E-11	9.73E-11	3.95E-06	-11104.497351	0.005	35989	57
6	9	0	7	21826.101599	0.004	0.458167023	9E-08	3.86E-09	3.86E-09	3.95E-06	-11104.497351	0.005	35989	57
6	9	1	11	14086.599006	0.003	0.70989456	2E-07	3.99E-09	3.99E-09	3.95E-06	-11104.497351	0.005	35989	57
6	9	1	9	16105.131076	0.003	0.620920125	1E-07	2.61E-09	2.62E-09	3.95E-06	-11104.497351	0.005	35989	57
6	9	1	7	17826.046371	0.003	0.560976887	1E-07	4.67E-08	4.67E-08	3.95E-06	-11104.497351	0.005	35989	57
6	9	2	11	10520.033417	0.002	0.950567323	2E-07	1.46E-08	1.46E-08	3.95E-06	-11104.497351	0.005	35989	57
6	9	2	9	12428.855674	0.002	0.8045793	2E-07	3.21E-08	3.22E-08	3.95E-06	-11104.497351	0.005	35989	57
6	9	2	7	14057.954235	0.002	0.711341055	1E-07	2.72E-07	2.72E-07	3.95E-06	-11104.497351	0.005	35989	57
6	9	3	11	7179.807061	0.002	1.392795087	3E-07	2.18E-09	2.18E-09	3.95E-06	-11104.497351	0.005	35989	57
6	9	3	9	8979.830135	0.002	1.113606811	2E-07	2.42E-07	2.42E-07	3.95E-06	-11104.497351	0.005	35989	57
6	9	3	7	10518.128776	0.002	0.950739453	2E-07	9.11E-07	9.11E-07	3.95E-06	-11104.497351	0.005	35989	57
6	9	4	11	4066.149859	0.0009	2.459328934	6E-07	1.2E-07	1.2E-07	3.95E-06	-11104.497351	0.005	35989	57
6	9	4	9	5757.190261	0.001	1.736958403	3E-07	7.42E-07	7.52E-07	3.95E-06	-11104.497351	0.005	35989	57
6	9	4	7	7204.860739	0.001	1.387951879	2E-07	1.17E-06	1.17E-06	3.95E-06	-11104.497351	0.005	35989	57
6	9	5	11	1181.899273	0.0004	8.460957908	3E-06	1.7E-08	1.7E-08	3.95E-06	-11104.497351	0.005	35989	57
6	9	5	9	2762.462045	0.0005	3.619959238	6E-07	1.38E-07	2.86E-07	3.95E-06	-11104.497351	0.005	35989	57
6	9	5	7	4118.680671	0.0005	2.427961961	3E-07	1.15E-09	1.15E-09	3.95E-06	-11104.497351	0.005	35989	57
6	9	6	7	1262.726626	3E-05	7.919370507	2E-07	6.66E-08	6.66E-08	3.95E-06	-11104.497351	0.005	35989	57
6	10	0	12	17425.757856	0.004	0.573863133	1E-07	3.82E-10	3.82E-10	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	0	10	19693.439079	0.004	0.507783326	1E-07	1.06E-10	1.07E-10	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	0	8	21672.416377	0.004	0.461416015	9E-08	4.5E-09	4.5E-09	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	1	12	13692.75003	0.003	0.730313485	2E-07	4.12E-09	4.12E-09	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	1	10	15840.621689	0.003	0.631288354	1E-07	2.73E-09	2.75E-09	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	1	8	17716.777017	0.003	0.564436748	1E-07	5.23E-08	5.23E-08	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	2	12	10187.185513	0.002	0.981625395	2E-07	1.64E-08	1.64E-08	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	2	10	12217.077552	0.002	0.818526358	2E-07	3.29E-08	3.3E-08	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	2	8	13992.244486	0.002	0.714681623	1E-07	2.89E-07	2.89E-07	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	3	12	6907.618392	0.002	1.447676961	3E-07	4.75E-09	4.75E-09	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	3	10	8820.30091	0.002	1.133748168	2E-07	2.42E-07	2.42E-07	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	3	8	10495.469826	0.002	0.95279203	2E-07	8.98E-07	8.98E-07	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	4	12	3854.932661	0.0009	2.594079036	6E-07	8.8E-08	8.8E-08	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	4	10	5649.941098	0.001	1.769929956	3E-07	7.09E-07	7.21E-07	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	4	8	7225.137304	0.001	1.384056742	2E-07	9.9E-07	9.9E-07	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	5	12	1032.762615	0.0004	9.682767225	4E-06	9.34E-09	9.34E-09	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	5	10	2708.136386	0.0004	3.692576213	6E-07	1.21E-07	2.98E-07	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	5	8	4182.239188	0.0005	2.391063627	3E-07	1.08E-08	1.08E-08	3.76E-06	-10393.710038	0.005	37011.6	21
6	10	6	8	1370.475191	3E-05	7.296739164	2E-07	1E-07	1E-07	3.76E-06	-10393.710038	0.005	37011.6	21
6	11	0	13	16956.735263	0.004	0.589736164	1E-07	3.68E-10	3.68E-10	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	0	11	19348.46345	0.004	0.516836907	1E-07	1.16E-10	1.17E-10	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	0	9	21478.564103	0.004	0.465580471	9E-08	5.06E-09	5.06E-09	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	1	13	13289.374201	0.003	0.75248088	2E-07	4.14E-09	4.14E-09	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	1	11	15553.553916	0.003	0.642939874	1E-07	2.87E-09	2.88E-09	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	1	9	17572.085985	0.003	0.569084399	1E-07	5.66E-08	5.66E-08	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	2	13	9848.616092	0.002	1.015371084	2E-07	1.76E-08	1.76E-08	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	2	11	11986.988327	0.002	0.834237903	2E-07	3.36E-08	3.38E-08	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	2	9	13895.810583	0.002	0.719641358	1E-07	2.98E-07	2.98E-07	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	3	13	6633.636449	0.002	1.507468803	3E-07	7.2E-09	7.2E-09	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	3	11	8646.76197	0.002	1.156502288	2E-07	2.41E-07	2.42E-07	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	3	9	10446.785044	0.002	0.957232293	2E-07	8.57E-07	8.57E-07	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	4	13	3646.055071	0.0009	2.742690334	7E-07	6.46E-08	6.46E-08	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	4	11	5533.104769	0.001	1.80730357	3E-07	6.72E-07	6.88E-07	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	4	9	7224.14517	0.001	1.384246823	2E-07	7.88E-07	7.88E-07	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	5	13	890.414592	0.0004	11.230723407	5E-06	4.76E-09	4.76E-09	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	5	11	2648.854182	0.0004	3.77521725	6E-07	1.03E-07	3.12E-07	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	5	9	4229.416955	0.0005	2.364392091	3E-07	6.27E-08	6.27E-08	3.59E-06	-9637.542441	0.005	38099.6	69
6	11	6	9	1466.95491	4E-05	6.816842107	2E-07	1.41E-07	1.41E-07	3.59E-06	-9637.542441	0.005	38099.6	69
6	12	0	14	16475.236499	0.004	0.60697156	1E-07	3.49E-10	3.49E-10	3.42E-06	-8841.820668	0.005	39244.4	25
6	12	0	12	18977.647227	0.004	0.526935709	1E-07	1.26E-10	1.27E-10	3.42E-06	-8841.820668	0.005	39244.4	25
6	12	0	10	21245.32845	0.004	0.470691711	9E-08	5.53E-09	5.53E-09	3.42E-06	-8841.820668	0.005	39244.4	25
6	12	1	14	12877.028075	0.003	0.776576702	2E-07	4.07E-09	4.07E-09	3.42E-06	-8841.820668	0.005	39244.4	25
6	12	1	12	15244.639401	0.003	0.655968287	1E-07	3E-09	3.02E-09	3.42E-06	-8841.820668	0.005	39244.4	25
6	12	1	10	17392.511059	0.003	0.574960106	1E-07	5.96E-08	5.96E-08	3.42E-06	-8841.820668	0.005	39244.4	25
6	12	2	14	9504.677383	0.002	1.052113564	2E-07	1.82E-08	1.82E-08	3.42E-06	-8841.820668	0.005	39244.4	25
6	12	2	12	11739.074884	0.002	0.851855883	2E-07	3.44E-08	3.46E-08	3.42E-06	-8841.820668	0.005	39244.4	25
6	12	2	10	13768.966923	0.002	0.7262709	1E-07	2.98E-07	2.98E-07	3.42E-06	-8841.820668	0.005	39244.4	25
6	12	3	14	6358.050257	0.001	1.57280921	3E-07	9.09E-09	9.09E-09	3.42E-06	-8841.820668	0.005	39244.4	25
6	12	3	12	8459.507762	0.002	1.182101877	2E-07	2.4E-07	2.41E-07	3.42E-06	-8841.820668	0.005	39244.4	25
6	12	3	10	10372.19028	0.002	0.96411652	2E-07	7.91E-07	7.91E-07	3.42E-06	-8841.820668	0.005	39244.4	25
